metric,n_filled,pct_filled,is_suppression,max_abs_cc
f1250918,0,0.0,False,0.1571555828560841
f0461818,0,0.0,False,0.323497002145166
f0462118,0,0.0,False,0.32685893065814625
f0462218,0,0.0,False,0.3111143895977341
f0462318,0,0.0,False,0.21746370242264887
f0462518,0,0.0,False,0.32035797391512444
f0886118,0,0.0,False,0.3517173178111957
f1107818,0,0.0,False,0.3248489429645794
f1108018,0,0.0,False,0.2368308177245802
f1250318,0,0.0,False,0.18374560378179033
f0491618,0,0.0,False,0.19189407582041715
f0491718,0,0.0,False,0.30189682333137
f0491818,0,0.0,False,0.3671994076377116
f0491918,0,0.0,False,0.3651419370844824
f1203418,0,0.0,False,0.3350833279295938
f1203518,0,0.0,False,0.2460515735522694
f1200618,0,0.0,False,0.16108014910898213
f1200718,0,0.0,False,0.1579132941310251
f1200818,0,0.0,False,0.15118548540602772
f1201218,0,0.0,False,0.03964078582092255
f1201318,0,0.0,False,0.05357327688974294
f1201418,0,0.0,False,0.05798541062192202
f1201518,0,0.0,False,0.031470176331007425
f1250218,0,0.0,False,0.04925639811770305
f1199618,0,0.0,False,0.27071779018681247
f1199718,0,0.0,False,0.27352067484442727
f1199818,0,0.0,False,0.31126809224009133
f1200218,0,0.0,False,0.13588582762368331
f1200318,0,0.0,False,0.06250540056346625
f1200418,0,0.0,False,0.12186011341844102
f1200518,0,0.0,False,0.12191859248327298
f1202218,0,0.0,False,0.10191149117281825
f1202318,0,0.0,False,0.1912084514485728
f1202418,0,0.0,False,0.2925844075701735
f1202518,0,0.0,False,0.2573882026833541
f1202618,0,0.0,False,0.22627853051251304
f1202718,0,0.0,False,0.04056592177687742
f1250118,0,0.0,False,0.06337393947012249
f1202818,0,0.0,False,0.05510339487342521
f1202918,0,0.0,False,0.12736436184108788
f1203018,0,0.0,False,0.1490468157089312
f1203118,0,0.0,False,0.07187268080120915
f1203218,0,0.0,False,0.03515360052878352
f1203318,0,0.0,False,0.019223438811562136
f1467818,0,0.0,False,0.19940289459894386
f1468518,0,0.0,False,0.3154572334818588
f1468418,0,0.0,False,0.30211885685472833
f1468618,0,0.0,False,0.30288083903723617
f1468818,0,0.0,False,0.30211759904577457
f1201118,0,0.0,False,0.08162486453009514
f1200118,0,0.0,False,0.147563086255845
f1467718,0,0.0,False,0.3961868874128499
f1467618,0,0.0,False,0.19796645880764058
f1121618,0,0.0,False,0.23750832401180377
f1468718,0,0.0,False,0.19976019768451095
f1468118,0,0.0,False,0.32136945029296593
f0478518,0,0.0,False,0.3284483288057401
f1468218,0,0.0,False,0.31169026539215217
f1467518,0,0.0,False,0.40565991631649695
f1468318,0,0.0,False,0.19980833124622008
f1256218,0,0.0,False,0.1284893867568452
f1256318,0,0.0,False,0.09676531971087897
f0888118,0,0.0,False,0.05468965366720865
f0888218,0,0.0,False,0.10283836903472791
f0888318,0,0.0,False,0.032225637017378524
f1067718,0,0.0,False,0.020584147143072547
f1466618,0,0.0,False,0.04755740822857572
f0460318,0,0.0,False,0.3445586619544152
f1261518,0,0.0,False,0.07529325615174354
f1121518,0,0.0,False,0.3154572334818588
f1168418,0,0.0,False,0.2953948397646015
f1168518,0,0.0,False,0.29536463944576224
f1168618,0,0.0,False,0.2870486012389585
f1168918,0,0.0,False,0.26584855690755715
f1169018,0,0.0,False,0.1173034533497525
f1169118,0,0.0,False,0.12726043591907213
f1169218,0,0.0,False,0.12917045819925752
f1169318,0,0.0,False,0.09789646816442198
f1169418,0,0.0,False,0.258356345033034
f1169518,0,0.0,False,0.2561920590189677
f1169618,0,0.0,False,0.25129606028654766
f1169918,0,0.0,False,0.19403122136257697
f1170018,0,0.0,False,0.13227775072043554
f1170118,0,0.0,False,0.09665736206645245
f1170218,0,0.0,False,0.07029636480111455
f1170318,0,0.0,False,0.0933337053281018
f1174318,0,0.0,False,0.029837555460071285
f1174418,0,0.0,False,0.1116310557924086
f1174518,0,0.0,False,0.08651955412642653
f1174718,0,0.0,False,
f1174818,0,0.0,False,0.04179189258095022
f1174918,0,0.0,False,0.016212259920951922
f1188418,0,0.0,False,0.18231256937096355
f1188518,0,0.0,False,0.27123810899144407
f1188618,0,0.0,False,0.30056003160523864
f1188718,0,0.0,False,0.27449490233068263
f1188918,0,0.0,False,0.1441603143987969
f1189018,0,0.0,False,0.19994210313045563
f1189118,0,0.0,False,0.18074082129179528
f1189218,0,0.0,False,0.2340605305412042
f1206218,0,0.0,False,0.12320262221518023
f1206318,0,0.0,False,0.163979490027579
f1206418,0,0.0,False,0.1788718933073801
f1206518,0,0.0,False,0.10507938329539741
f1251718,0,0.0,False,0.17778289077235512
f1251818,0,0.0,False,0.14135706808768597
f1171418,0,0.0,False,0.2113186529418337
f1171518,0,0.0,False,0.21022510929914762
f1171618,0,0.0,False,0.21989334600121807
f1171918,0,0.0,False,0.2580359377236523
f1172018,0,0.0,False,0.1348360867825074
